Directory Index,Cumulative Processing Time (seconds)
266,6158.809425830841
267,6172.468568086624
268,6216.508180856705
269,6288.333900928497
270,6304.38493680954
271,6353.547106027603
272,6372.666741847992
273,6392.7654321193695
274,6411.838510751724
275,6430.9821219444275
276,6473.965854883194
277,6489.886188983917
278,6505.6564848423
279,6520.472328901291
280,6535.174887895584
281,6583.205841779709
282,6597.913584947586
283,6612.831236124039
284,6628.748249769211
285,6643.623234987259
286,6658.542611837387
287,6675.286623954773
288,6690.0821278095245
289,6706.000069856644
290,6720.744047880173
291,6735.537858009338
292,6750.299108028412
293,6766.33124089241
294,6813.367564916611
295,6857.93469786644
296,6901.554932832718
297,6916.3299651145935
298,6931.118020057678
299,7003.932614803314
300,7019.768635749817
301,7038.81743478775
302,7085.701998710632
303,7099.495636940002
304,7115.295959949493
305,7130.089514017105
306,7144.955461740494
307,7159.875391960144
308,7174.644261837006
309,7218.878080844879
310,7233.831524133682
311,7249.559664726257
312,7264.309367895126
313,7279.293174028397
314,7293.994338989258
315,7366.954668998718
316,7411.706785917282
317,7426.438924074173
318,7441.414777040482
319,7456.076975822449
320,7472.035748004913
321,7485.713735818863
322,7504.993213891983
323,7519.832098007202
324,7563.06933093071
325,7577.919278860092
326,7592.840705871582
327,7607.74311709404
328,7621.561481952667
329,7636.489359140396
330,7679.604074001312
331,7694.31937789917
332,7713.45113492012
333,7729.1939561367035
334,7744.038012981415
335,7758.856114864349
336,7801.2503118515015
337,7815.189722776413
338,7857.299978017807
339,7902.81205701828
340,7917.739959001541
341,7933.4006588459015
342,7950.217800855637
343,7965.097410917282
344,8009.329814910889
345,8024.305333852768
346,8039.889593839645
347,8081.777531862259
348,8101.343131780624
349,8121.550980806351
350,8167.899374008179
351,8215.289755821228
352,8261.267983913422
353,8280.01522898674
354,8326.894882917404
355,8340.785351991653
356,8356.565576791763
357,8371.414222955704
358,8387.42448091507
359,8402.31237077713
360,8475.502926111221
361,8493.578732967377
362,8511.435329914093
363,8560.209165096283
364,8581.251119852066
365,8600.345650911331
366,8618.509720087051
367,8689.369659900665
368,8704.146028995514
369,8720.027780056
370,8735.842392921448
371,8780.771300792694
372,8799.749634027481
373,8816.627962827682
374,8836.847250938416
375,8854.63957977295
376,8873.812795877457
377,8891.849785089493
378,8964.882009744644
379,8984.973975896835
380,9006.0994348526
381,9027.270296096802
382,9046.392358779907
383,9067.375913858414
384,9088.30871796608
385,9130.340301990509
386,9173.851098775864
387,9189.494139909744
388,9208.45611000061
389,9224.331231832504
390,9239.014752864838
391,9253.038539886475
392,9268.755675792694
393,9313.807837963104
394,9328.52408695221
395,9374.138790845871
396,9389.964844942093
397,9405.71940779686
398,9421.483695745468
399,9439.597305059433
400,9486.421471834183
401,9503.457170963287
402,9517.236672878265
403,9591.318032741547
404,9750.934027910233
405,9766.873152971268
406,9782.6737678051
407,9799.521646738052
408,9817.34880900383
409,9832.150824785233
410,9847.926069021225
411,9863.739139080048
412,9880.717441082
413,9929.244350910187
414,9945.168179988861
415,9991.214381933212
416,10011.173179864883
417,10028.996290922165
418,10044.760613918304
419,10064.67655801773
420,10109.607987880707
421,10126.433505058289
422,10142.279141902924
423,10157.951912879944
424,10173.702546834946
425,10188.513856887817
426,10233.431201934814
427,10249.197308778763
428,10265.14786195755
429,10282.00971698761
430,10297.668056964874
431,10313.562783956528
432,10329.341111898422
433,10345.096961975098
434,10360.95824790001
435,10377.695188999176
436,10421.474164962769
437,10471.415996789932
438,10485.039223909378
439,10501.867403030396
440,10517.578948020935
441,10533.508775949478
442,10581.408878087997
443,10598.181165933609
444,10612.114991903305
445,10628.971967935562
446,10645.893580913544
447,10697.060992956161
448,10712.836884021759
449,10729.599591970444
450,10745.527759075165
451,10792.703309059143
452,10842.187580823898
453,10862.220072984695
454,10883.377912044525
455,10926.732461929321
456,10944.838752031326
457,10961.751759052277
458,10978.515518903732
459,10995.147107124329
460,11011.090629816055
461,11027.766387939453
462,11074.235492706299
463,11090.081306934357
464,11106.891108036041
465,11149.89059996605
466,11166.831185817719
467,11183.803395986557
468,11229.286505937576
469,11246.08710885048
470,11294.021119832993
471,11310.828418970108
472,11327.882896900177
473,11375.577945709229
474,11392.417694807053
475,11412.678851127625
476,11430.964815855026
477,11450.874573946
478,11473.188297986984
479,11493.33068394661
480,11507.185777902603
481,11553.005541801453
482,11574.304239749908
483,11592.328905820847
484,11609.040349960327
485,11624.788836717606
486,11641.550873041153
487,11659.33413386345
488,11678.190342903137
489,11693.081353902817
490,11715.38219499588
491,11761.32588481903
492,11781.529668807983
493,11827.84131193161
494,11845.790777683258
495,11861.728260755539
496,11882.911190032959
497,11932.365123987198
498,11948.20375084877
499,11965.372911930084
500,11982.303759813309
501,12000.193332910538
502,12048.252871990204
503,12069.492697000504
504,12088.601306915283
505,12109.5609998703
506,12127.835931777954
507,12145.90326499939
508,12193.243045806885
509,12237.470186948776
510,12258.639356851578
511,12279.778362751007
512,12298.097582817078
513,12315.049983978271
514,12333.048386096954
515,12350.001529693604
516,12367.865543842316
517,12418.112493991852
518,12439.372344017029
519,12485.254754066467
520,12532.361704826355
521,12554.518248796463
522,12605.489146709442
523,12627.691045761108
524,12648.039557933807
525,12664.787682056427
526,12680.662646055222
527,12700.900390863419
528,12753.836375951767
529,12775.17163491249
530,12825.212215900421
531,12846.249037981033
532,12865.221977710724
533,12883.033470869064
534,12901.113094806671
535,12919.035827875137
536,12936.990448951721
537,12955.188384056091
538,13003.25293803215
539,13024.44759607315
540,13073.079082012177
541,13091.025198698044
542,13113.162789821625
543,13134.113288879395
544,13153.219713926315
545,13174.946670770645
546,13195.426157951355
547,13273.721472978592
548,13291.768524885178
549,13314.555984735489
550,13335.782753944397
551,13357.899731874466
552,13431.945036888123
553,13484.180431842804
554,13503.372062921524
555,13525.450527906418
556,13543.360790014267
557,13561.212607860565
558,13579.0775680542
559,13601.160069942474
560,13619.028642892838
561,13667.275032997131
562,13685.138009786606
563,13768.02160191536
564,13787.1407558918
565,13834.940502882004
566,13851.912103891373
567,13865.711520910263
568,13916.180337905884
569,13933.032171010971
570,13949.96048784256
571,13964.974739789963
572,13982.08922290802
573,13997.00988483429
574,14044.492547035217
575,14062.125832796097
576,14079.016785860062
577,14095.832474708557
578,14115.88806605339
579,14133.592934846878
580,14149.404525995255
581,14198.597169876099
582,14215.459540843964
583,14324.305099010468
584,14342.326311826706
585,14422.516806840897
586,14445.486451864243
587,14468.664316892624
588,14486.66535282135
589,14506.075940847397
590,14521.058490753174
591,14536.145172834396
592,14551.291327953339
593,14566.083487033844
594,14583.898370981216
595,14600.73032283783
596,14617.562891960144
597,14665.050889015198
598,14681.826905727386
599,14697.706610918045
600,14745.637470006943
601,14788.481994867325
602,14804.29636502266
603,14944.09183382988
604,14958.199037790298
605,14972.07681775093
606,14986.210668087006
607,15029.719259738922
608,15072.425514936447
609,15114.068113803864
610,15129.306064844131
611,15143.43499493599
612,15158.10580611229
613,15174.21606707573
614,15189.46242570877
615,15297.924289941788
616,15312.448961019516
617,15328.821487903595
618,15343.658515930176
619,15357.750353813171
620,15403.276281833649
621,15417.912224054337
622,15431.757646083832
623,15447.384172916412
624,15461.43334698677
625,15475.429079055786
626,15546.419198989868
627,15589.080058813095
628,15630.33690905571
629,15644.028536081314
630,15657.902950763702
631,15671.80115199089
632,15686.488285779953
633,15727.472796916962
634,15742.321286916733
635,15755.986898899078
636,15776.197365045547
637,15795.086123943329
638,15837.779230833054
639,15851.357610940933
640,15949.624098062515
641,15964.456572771072
642,16005.138544797897
643,16018.861550092697
644,16033.831181049347
645,16047.796077013016
646,16061.979537963867
647,16075.885408878326
648,16117.840993881226
649,16131.567484855652
650,16146.386038064957
651,16160.225471019745
652,16174.972790956497
653,16188.671864032745
654,16202.68736577034
655,16244.097592115402
656,16285.821071863174
657,16326.864250898361
658,16340.692137002945
659,16354.430151939392
660,16396.66178202629
661,16438.20111298561
662,16452.91283774376
663,16494.1688477993
664,16508.850215911865
665,16522.73666882515
666,16537.41549372673
667,16552.194651842117
668,16565.741807699203
669,16579.48280596733
670,16594.52389192581
671,16608.219080924988
672,16623.129323005676
673,16637.933329820633
674,16734.79204082489
675,16777.376379728317
676,16818.481038093567
677,16832.310416936874
678,16873.929894924164
679,16888.610774993896
680,16903.44516301155
681,16918.19784975052
682,16932.18731689453
683,16946.756531000137
684,16960.309636116028
685,16975.02161693573
686,16989.80664396286
687,17003.429931879044
688,17018.40448474884
689,17031.97412776947
690,17045.657877922058
691,17060.44039797783
692,17074.04591202736
693,17088.992422819138
694,17102.806062698364
695,17117.76285290718
696,17131.47504591942
697,17145.095159053802
698,17187.446271896362
699,17202.23907494545
700,17245.213224887848
701,17286.77500796318
702,17301.499325990677
703,17316.25571680069
704,17330.9195458889
705,17345.741840839386
706,17360.58619785309
707,17374.425484895706
708,17416.29272389412
709,17431.16413474083
710,17473.798177957535
711,17488.594030857086
712,17503.407865047455
713,17518.113338708878
714,17533.23106098175
715,17548.065060853958
716,17589.394264936447
717,17602.954152822495
718,17617.73725795746
719,17688.743463993073
720,17759.337517023087
721,17802.874881982803
722,17817.596169948578
723,17832.298249959946
724,17874.966600894928
725,17889.549560070038
726,17960.329608917236
727,17975.275328874588
728,17988.881269931793
729,18003.657942056656
730,18017.372862815857
731,18032.332894802094
732,18046.161545991898
733,18060.839745998383
734,18075.550467967987
735,18090.32017469406
736,18103.90447998047
737,18118.756826877594
738,18190.01524591446
739,18204.041190862656
740,18217.822463989258
741,18232.66350698471
742,18274.671673059464
743,18289.36979675293
744,18331.905153989792
745,18345.626925945282
746,18360.65794491768
747,18375.462919950485
748,18417.46152806282
749,18432.18841290474
750,18448.025729894638
751,18462.842090845108
752,18477.941009759903
753,18492.67361497879
754,18507.448377132416
755,18522.22090792656
756,18563.748466968536
757,18606.813619852066
758,18678.47904896736
759,18692.22394990921
760,18706.886847019196
761,18777.225661993027
762,18792.248394966125
763,18863.055999994278
764,18876.920216083527
765,18951.43758392334
766,18965.313487052917
767,18980.033908843994
768,19078.87579393387
769,19123.24980711937
770,19138.239065885544
771,19153.100275993347
772,19167.63171672821
773,19182.05692100525
774,19226.389539957047
775,19241.367511034012
776,19260.43312883377
777,19275.365157842636
778,19294.657933950424
779,19337.328390836716
780,19380.91925883293
781,19396.747965812683
782,19412.647112846375
783,19427.397876024246
784,19499.48976302147
785,19513.17944073677
786,19528.045903921127
787,19541.77898287773
788,19556.578563928604
789,19571.398432016373
790,19584.99377679825
791,19599.700009822845
792,19641.922120809555
793,19657.635871887207
794,19671.35423374176
795,19686.095075130463
796,19699.78667497635
797,19715.549825906754
798,19730.441329956055
799,19745.43478488922
800,19873.023495912552
801,19888.95207285881
802,19902.731758117676
803,19917.47107410431
804,19933.263200998306
805,19947.374180793762
806,19962.142885923386
807,20005.437880039215
808,20020.592719078064
809,20043.57912492752
810,20060.429881095886
811,20075.174477100372
812,20091.06442809105
813,20105.871448993683
814,20121.53569793701
815,20136.180521965027
816,20150.83574295044
817,20165.40537381172
818,20236.62448477745
819,20250.30056285858
820,20265.06879210472
821,20279.79305911064
822,20323.311940908432
823,20336.925345897675
824,20352.765391111374
825,20367.5961458683
826,20495.555500030518
827,20510.37719488144
828,20554.02296280861
829,20595.480000019073
830,20611.436606884003
831,20655.25869989395
832,20670.944836854935
833,20686.74450778961
834,20702.80287694931
835,20718.778981924057
836,20732.6960439682
837,20746.873990774155
838,20790.757474899292
839,20806.8037917614
840,20820.799577713013
841,20895.177707910538
842,20911.010650873184
843,20924.791449785233
844,20940.710048913956
845,20954.56529402733
846,20970.360824108124
847,20986.14635491371
848,21005.595631837845
849,21019.38740992546
850,21034.052639961243
851,21050.001444101334
852,21064.757329940796
853,21080.4924428463
854,21095.207596063614
855,21166.98394703865
856,21180.94905090332
857,21198.878943920135
858,21214.751450777054
859,21230.494050979614
860,21275.398197889328
861,21289.907032966614
862,21308.934433937073
863,21353.318143844604
864,21367.185171842575
865,21381.96329808235
866,21426.057097911835
867,21445.201120853424
868,21461.0883538723
869,21476.145644903183
870,21490.953090906143
871,21506.77618575096
872,21551.047644853592
873,21594.80611395836
874,21637.300446987152
875,21653.02488708496
876,21667.801451921463
877,21683.576638936996
878,21728.821269989014
879,21772.85101389885
880,21787.61931991577
881,21803.403480052948
882,21848.141450881958
883,21863.019644975662
884,21878.77813601494
885,21893.602917909622
886,21909.326497077942
887,21925.252047777176
888,21940.96887397766
889,21956.683302879333
890,21970.395180940628
891,21986.299078941345
892,22002.04322886467
893,22017.729390859604
894,22032.515585899353
895,22048.447645902634
896,22064.34667801857
897,22078.026304006577
898,22093.011220932007
899,22108.032518863678
900,22123.751331090927
901,22167.64584493637
902,22209.287527799606
903,22224.06712603569
904,22239.732801914215
905,22254.43443608284
906,22273.327700853348
907,22289.164559841156
908,22335.990921974182
909,22381.19431900978
910,22397.303164958954
911,22412.521924734116
912,22426.71183490753
913,22467.760751724243
914,22482.65509200096
915,22552.562659025192
916,22571.643380880356
917,22590.68191385269
918,22610.859752893448
919,22624.652111053467
920,22670.349210739136
921,22685.20772600174
922,22728.020001888275
923,22772.981260061264
924,22791.85227584839
925,22807.875188827515
926,22855.35991382599
927,22898.394259929657
928,22913.29355072975
929,22928.13016295433
930,22943.964493989944
931,22961.026880979538
932,22974.933227062225
933,22989.877733945847
934,23005.911186933517
935,23022.821121931076
936,23039.666746854782
937,23056.34784412384
938,23072.092000961304
939,23087.275147914886
940,23102.125626802444
941,23117.0717959404
942,23131.653636693954
943,23146.501399040222
944,23163.14798092842
945,23180.037824869156
946,23194.965933084488
947,23208.65119576454
948,23223.369339942932
949,23238.25430703163
950,23252.898859024048
951,23267.84915995598
952,23282.58382987976
953,23326.816569805145
954,23340.44759297371
955,23355.302392959595
956,23370.042225837708
957,23416.947487831116
958,23435.888836860657
959,23455.324725866318
960,23473.43108510971
961,23493.688965797424
962,23513.824425935745
963,23559.674999952316
964,23574.42053079605
965,23590.185292959213
966,23604.321250915527
967,23618.3471159935
968,23633.001683950424
969,23648.89066386223
970,23668.259661912918
971,23684.256516695023
972,23699.104452848434
973,23716.099500894547
974,23735.55353498459
975,23779.99084496498
976,23799.024791955948
977,23815.058593034744
978,23830.96237897873
979,23850.943320035934
980,23896.620652914047
981,23911.466084718704
982,23927.395825862885
983,23972.63438487053
984,23988.370817899704
985,24003.294836997986
986,24018.01538681984
987,24031.990529060364
988,24074.2591919899
989,24090.154596090317
990,24106.02871608734
991,24122.072959899902
992,24137.672606945038
993,24154.731894016266
994,24170.620303869247
995,24219.441998004913
996,24240.495089769363
997,24289.93172287941
998,24305.78886795044
999,24324.84559893608
1000,24343.323081970215
