Directory Index,Cumulative Processing Time (seconds)
256,5532.197060823441
257,5550.361150026321
258,5568.849569797516
259,5587.37642788887
260,5601.393947839737
261,5615.644342184067
262,5629.647242069244
263,5672.634380817413
264,5686.756808996201
265,5700.911155939102
266,5742.107697963715
267,5756.387176036835
268,5774.81848192215
269,5789.8976719379425
270,5808.557147979736
271,5826.653849840164
272,5846.15643286705
273,5864.360953807831
274,5878.473084926605
275,5892.4804220199585
276,5911.039952039719
277,5952.842076063156
278,5966.831873893738
279,6008.1449239254
280,6022.273345947266
281,6088.895723819733
282,6107.245308876038
283,6121.385217905045
284,6135.209678888321
285,6233.152456998825
286,6247.258394002914
287,6261.317831993103
288,6275.618309020996
289,6289.56702709198
290,6332.977717161179
291,6347.876487970352
292,6390.0532648563385
293,6489.252243041992
294,6503.586865901947
295,6545.433991909027
296,6559.435566902161
297,6573.562158823013
298,6587.309988975525
299,6601.511121034622
300,6615.269819974899
301,6629.381711959839
302,6643.594513893127
303,6657.667009830475
304,6671.713674068451
305,6685.732481956482
306,6699.899036884308
307,6713.963655948639
308,6732.343191862106
309,6750.761744976044
310,6764.768512010574
311,6778.971172809601
312,6793.086879014969
313,6807.071319818497
314,6825.364014863968
315,6843.747070074081
316,6863.346562862396
317,6882.772664785385
318,6954.4615960121155
319,7051.8523778915405
320,7070.507965087891
321,7119.544845819473
322,9052.520357847214
323,9629.441656827927
324,9643.7463388443
325,9662.815311908722
326,9681.68650507927
327,9701.039286136627
328,9719.189450979233
329,9738.33646607399
330,9756.885788917542
331,9804.429918050766
332,9822.837939023972
333,9840.949171066284
334,9859.800970077515
335,9877.882282972336
336,9896.375896930695
337,9914.278548955917
338,9932.238627910614
339,9950.509973049164
340,9968.596246004105
341,9987.838594913483
342,10031.889144897461
343,10050.239274024963
344,10068.43271780014
345,10086.426347732544
346,10104.77410197258
347,10122.867249011993
348,10161.937021017075
349,10175.858762025833
350,10190.07552909851
351,10204.124596118927
352,10278.507205963135
353,10292.70839881897
354,10334.34150314331
355,10375.979572057724
356,10389.95471072197
357,10403.955122947693
358,10418.042981863022
359,10490.67366695404
360,10535.638150930405
361,10579.453382968903
362,10623.162280082703
363,10642.417184829712
364,10687.392272949219
365,10705.544434070587
366,10724.036149024963
367,10742.126274824142
368,10760.457284927368
369,10778.612813949585
370,10846.983512878418
371,10917.25885295868
372,10935.5141787529
373,10953.816354751587
374,10997.403403043747
375,11015.457068920135
376,11033.727353811264
377,11052.27376484871
378,11067.444206953049
379,11112.092437028885
380,11130.28670501709
381,11144.616912841797
382,11188.988857984543
383,11203.018670797348
384,11217.10473394394
385,11258.817088127136
386,11299.532347917557
387,11318.177515029907
388,11332.290678024292
389,11346.167339801788
390,11360.22996211052
391,11374.355563163757
392,11389.274100065231
393,11430.63168501854
394,11444.86270904541
395,11486.805130004883
396,11505.18722486496
397,11523.378002882004
398,11537.534062862396
399,11551.615457773209
400,11565.791027069092
401,11581.001929998398
402,11599.058053016663
403,11699.960756063461
404,11745.685856819153
405,11765.13406586647
406,11783.289097070694
407,11801.5675740242
408,11820.296982765198
409,11838.424171924591
410,11856.40417599678
411,11874.213006973267
412,11892.214478969574
413,11906.127356052399
414,11920.311548948288
415,11935.38877916336
416,11949.505110740662
417,11963.5785009861
418,11978.500496864319
419,12024.40052986145
420,12042.762840986252
421,12061.271271944046
422,12079.745867013931
423,12123.191773891449
424,12141.39853978157
425,12159.615327119827
426,12177.89017701149
427,12196.33536696434
428,12214.87555384636
429,12259.827228069305
430,12278.040150880814
431,12296.287005901337
432,12314.68619298935
433,12332.895498037338
434,12351.111147880554
435,12395.67576789856
436,12439.228884935379
437,12483.333390951157
438,12501.289902925491
439,12519.768050909042
440,12563.337098121643
441,12581.546905994415
442,12599.891282081604
443,12644.803876876831
444,12688.334339857101
445,12706.533481121063
446,12724.654747009277
447,12742.833846092224
448,12787.51018500328
449,12831.86254286766
450,12850.17243385315
451,12869.299081087112
452,12887.842099905014
453,12906.044384002686
454,12924.50333404541
455,12942.7393181324
456,12962.092788934708
457,12979.892992973328
458,13052.207387924194
459,13070.147984981537
460,13088.231457948685
461,13106.539593935013
462,13124.58959698677
463,13142.79299378395
464,13160.91413474083
465,13179.342807769775
466,13222.79272890091
467,13240.948075771332
468,13259.410664081573
469,13273.48901295662
470,13288.50875711441
471,13302.594703912735
472,13316.598052978516
473,13330.72311782837
474,13345.088083028793
475,13363.472949028015
476,13377.595957040787
477,13391.642653942108
478,13405.659528017044
479,13419.673285961151
480,13433.87082695961
481,13448.707585811615
482,13462.754565000534
483,13504.857816934586
484,13518.790813922882
485,13532.809377908707
486,13547.754289865494
487,13562.865846157074
488,13578.288314819336
489,13593.661777973175
490,13613.82105088234
491,13628.180502176285
492,13644.699423074722
493,13664.05000090599
494,13682.65024113655
495,13697.21125793457
496,13711.731727838516
497,13726.089985132217
498,13798.750468969345
499,13813.392532110214
500,13828.112674951553
501,13842.699506044388
502,13916.525444984436
503,13935.609019041061
504,13954.37597489357
505,13973.535943984985
506,13991.99704003334
507,14010.404428958893
508,14028.995629787445
509,14073.807135105133
510,14092.151542186737
511,14110.748077869415
512,14129.245877981186
513,14147.71463394165
514,14192.117730855942
515,14210.609277963638
516,14229.142556905746
517,14247.829693078995
518,14266.412569999695
519,14280.420887947083
520,14294.558689832687
521,14309.05321598053
522,14323.1133248806
523,14341.499870061874
524,14382.447098970413
525,14401.077956914902
526,14419.834440946579
527,14438.27848982811
528,14483.94839501381
529,14502.230130910873
530,14516.610144853592
531,14535.258389949799
532,14633.589877128601
533,14651.654559135437
534,14669.807441949844
535,14688.185107946396
536,14732.154304027557
537,14750.755121946335
538,14795.376457929611
539,14809.334831953049
540,14879.367246866226
541,14893.367964029312
542,14937.165101766586
543,14951.015819072723
544,14964.889392852783
545,14978.899649858475
546,14992.91303396225
547,15007.217521905899
548,15021.210326910019
549,15062.45804977417
550,15076.338221788406
551,15090.563621997833
552,15104.658648967743
553,15118.803391933441
554,15132.919711112976
555,15146.976299762726
556,15160.991017103195
557,15180.405424833298
558,15198.358295917511
559,15216.579307079315
560,15255.842297792435
561,15270.86885881424
562,15284.969182014465
563,15330.104777097702
564,15399.091450929642
565,15417.309907913208
566,15435.429567098618
567,15450.523293018341
568,15464.326434850693
569,15478.497530937195
570,15492.540272951126
571,15506.477911949158
572,15524.702846050262
573,15541.729373931885
574,15555.683800935745
575,15569.944609880447
576,15584.234340906143
577,15598.275569915771
578,15612.460181951523
579,15626.379735946655
580,15693.857676744461
581,15708.112269878387
582,15726.412696838379
583,15740.560429811478
584,15754.732330083847
585,15768.804054737091
586,15782.698692798615
587,15800.776951789856
588,15814.819182872772
589,15828.94501209259
590,15870.780530929565
591,15889.380444049835
592,15903.679863929749
593,15921.876588821411
594,15935.798492908478
595,15954.044220924377
596,15968.09079003334
597,15982.125228881836
598,15996.230957984924
599,16014.502036094666
600,16032.856877803802
601,16051.118813037872
602,16069.496965885162
603,16171.277988910675
604,16189.586709976196
605,16203.70963382721
606,16217.828525781631
607,16263.849242925644
608,16277.845089912415
609,16291.985430717468
610,16310.298945903778
611,16324.194484949112
612,16338.000149965286
613,16352.22464799881
614,16399.68633198738
615,16418.276779174805
616,16436.566869020462
617,16480.56142282486
618,16498.700066804886
619,16516.863937854767
620,16561.519055843353
621,16580.06046295166
622,16598.42367696762
623,16616.435851812363
624,16634.843358039856
625,16679.13367509842
626,16697.362350940704
627,16715.698487758636
628,16734.009918928146
629,16752.07728075981
630,16770.39112186432
631,16788.565456867218
632,16806.598353862762
633,16824.882400751114
634,16843.02101302147
635,16887.089568138123
636,16957.95301580429
637,16976.125753879547
638,16994.268510103226
639,17012.545768022537
640,17030.717389822006
641,17049.04072189331
642,17067.687537908554
643,17087.137496948242
644,17129.872630119324
645,17148.182163000107
646,17166.24361896515
647,17184.53965973854
648,17202.70866394043
649,17221.06769990921
650,17239.17190504074
651,17257.44026184082
652,17275.706147909164
653,17294.10009407997
654,17312.364978075027
655,17330.475500822067
656,17348.734274864197
657,17418.820713043213
658,17436.933289051056
659,17456.27485895157
660,17474.667791843414
661,17493.928642749786
662,17507.920942783356
663,17522.038222789764
664,17535.81028008461
665,17554.27698802948
666,17572.405215978622
667,17590.74348092079
668,17609.25710606575
669,17627.666801929474
670,17645.944066762924
671,17664.670763015747
672,17683.39173412323
673,17755.17524790764
674,17773.43233895302
675,17791.850145816803
676,17810.44637799263
677,17830.036077976227
678,17848.39150905609
679,17866.7945458889
680,17910.73127889633
681,17929.002864837646
682,17942.980504989624
683,17956.93543100357
684,17971.112142801285
685,17985.328132867813
686,18003.562745809555
687,18017.666522979736
688,18036.098891735077
689,18054.565333127975
690,18074.232482910156
691,18092.59972691536
692,18110.979930877686
693,18129.146995067596
694,18147.35733985901
695,18165.372320890427
696,18183.723690986633
697,18201.8674120903
698,18220.377483844757
699,18264.132651090622
700,18282.646177768707
701,18300.518749952316
702,18345.63160610199
703,18363.687893152237
704,18382.199334859848
705,18400.543633937836
706,18467.615661859512
707,18485.826011896133
708,18503.912024974823
709,18522.057237148285
710,18540.36531686783
711,18558.578575849533
712,18576.921226024628
713,18594.897080898285
714,18614.068517923355
715,18632.441720962524
716,18650.863173007965
717,18669.060535907745
718,18687.64480280876
719,18705.733761787415
720,18724.972864151
721,18743.152492761612
722,18761.176108837128
723,18801.62003493309
724,18819.99378991127
725,18838.151491880417
726,18882.648715019226
727,18900.69528889656
728,18919.228349924088
729,18933.20209479332
730,18975.7116959095
731,18993.82798910141
732,19012.14757990837
733,19030.35476589203
734,19048.970232963562
735,19066.995448827744
736,19084.969003915787
737,19103.202198028564
738,19122.558884859085
739,19166.445895910263
740,19184.737529993057
741,19202.876085996628
742,19246.30270075798
743,19260.378980875015
744,19301.34573698044
745,19315.44730401039
746,19329.341666936874
747,19343.480481863022
748,19361.989816904068
749,19376.181938886642
750,19395.57774090767
751,19434.980324983597
752,19448.90244793892
753,19462.938743829727
754,19477.95074892044
755,19493.632817029953
756,19508.606419086456
757,19522.601505756378
758,19537.171407938004
759,19551.846730947495
760,19566.84788298607
761,19582.106561899185
762,19601.944940805435
763,19616.48592185974
764,19631.145593881607
765,19649.25788807869
766,19664.460649967194
767,19679.20046901703
768,19726.13894677162
769,19769.51016998291
770,19783.88749909401
771,19802.36451792717
772,19821.3273229599
773,19840.024644851685
774,19910.26925301552
775,19951.144806861877
776,19993.83451986313
777,20013.14745402336
778,20058.206707954407
779,20103.867788791656
780,20117.837154865265
781,20135.88795399666
782,20203.874839782715
783,20219.077163934708
784,20233.20746612549
785,20247.205237150192
786,20261.48810505867
787,20275.55203485489
788,20289.671446084976
789,20303.791985034943
790,20346.32097387314
791,20390.015079975128
792,20403.898260116577
793,20446.025490045547
794,20487.860555887222
795,20506.422148942947
796,20524.91561603546
797,20543.116734027863
798,20561.526571035385
799,20605.081109046936
800,20623.319185972214
801,20637.472406864166
802,20652.323847055435
803,20667.19811272621
804,20681.545601129532
805,20695.998339891434
806,20714.523704767227
807,20732.859320878983
