Directory Index,Cumulative Processing Time (seconds)
188,1795.4146292209625
189,1805.039510011673
190,1814.4106841087341
191,1824.0041782855988
192,1833.4210600852966
193,1843.198084115982
194,1852.6191642284393
195,1861.9040009975433
196,1871.5144200325012
197,1881.1376230716705
198,1890.563196182251
199,1899.908107995987
200,1909.507618188858
201,1918.9152040481567
202,1928.3799769878387
203,1937.7883923053741
204,1948.1980221271515
205,1957.5024182796478
206,1967.1446373462677
207,1977.6076312065125
208,1987.2059321403503
209,1996.646903038025
210,2007.1612453460693
211,2016.7631361484528
212,2026.1597759723663
213,2035.7610449790955
214,2045.2080240249634
215,2054.7206060886383
216,2064.321959257126
217,2073.741713285446
218,2083.3127102851868
219,2093.6696712970734
220,2103.1318600177765
221,2112.5593190193176
222,2121.939884185791
223,2131.5847799777985
224,2140.9780452251434
225,2150.585121154785
226,2159.9328310489655
227,2169.5179710388184
228,2179.129028081894
229,2188.437161922455
230,2197.709058046341
231,2207.3984072208405
232,2216.996740102768
233,2226.320335149765
234,2235.849296092987
235,2245.4519159793854
236,2254.9776570796967
237,2264.409434080124
238,2274.322018146515
239,2283.6884779930115
240,2293.0368661880493
241,2303.607820034027
242,2313.131040096283
243,2323.6196150779724
244,2333.223456144333
245,2342.833708047867
246,2352.208953142166
247,2361.853990316391
248,2371.4182410240173
249,2380.8027691841125
250,2390.1206891536713
251,2399.738007068634
252,2409.192404985428
253,2418.8045601844788
254,2428.4054939746857
255,2437.983234167099
256,2447.6425590515137
257,2456.9903411865234
258,2466.3581240177155
259,2476.0237879753113
260,2485.7165801525116
261,2495.329933166504
262,2504.898631334305
263,2514.5981221199036
264,2524.2028632164
265,2534.6514213085175
266,2544.2786700725555
267,2553.7687339782715
268,2563.2357211112976
269,2572.832507133484
270,2582.3922531604767
271,2591.992329120636
272,2601.5921761989594
273,2611.0426301956177
274,2620.6747291088104
275,2630.6410081386566
276,2640.244395017624
277,2649.6996610164642
278,2659.1867430210114
279,2669.6992671489716
280,2679.2026801109314
281,2689.6151130199432
282,2699.202065229416
283,2708.59987616539
284,2718.1870641708374
285,2727.6870951652527
286,2737.328954219818
287,2746.7663431167603
288,2756.4100461006165
289,2765.8867921829224
290,2775.406086206436
291,2784.999967098236
292,2794.4261841773987
293,2803.9559001922607
294,2813.5084500312805
295,2823.037180185318
296,2832.5519511699677
297,2841.9004139900208
298,2851.5064940452576
299,2860.9098539352417
300,2870.5116181373596
301,2879.9741230010986
302,2889.4836432933807
303,2899.078105211258
304,2908.5167710781097
305,2918.775467157364
306,2928.401511192322
307,2937.9400923252106
308,2947.604376077652
309,2957.1147010326385
310,2966.764923095703
311,2976.381020307541
312,2985.676403284073
313,2995.2865862846375
314,3004.67121219635
315,3014.1010432243347
316,3023.7012259960175
317,3033.178303003311
318,3042.760311126709
319,3052.3534462451935
320,3061.8000950813293
321,3071.3196790218353
322,3080.637413263321
323,3090.2990720272064
324,3099.737019300461
325,3109.3266451358795
326,3118.884655237198
327,3128.293247938156
328,3137.8886301517487
329,3148.2697031497955
330,3158.1988451480865
331,3167.8434941768646
332,3177.181373357773
333,3187.756052017212
334,3197.2623512744904
335,3206.9602789878845
336,3216.394019126892
337,3225.8879442214966
338,3235.4991040229797
339,3244.773323059082
340,3254.2160539627075
341,3263.9122121334076
342,3273.3448581695557
343,3282.6607542037964
344,3292.2742850780487
345,3301.755364179611
346,3311.158771276474
347,3321.4240062236786
348,3331.3427782058716
349,3340.707197904587
350,3350.3108701705933
351,3359.768234014511
352,3369.0979001522064
353,3378.5479102134705
354,3388.163768053055
355,3397.716075181961
356,3407.0059971809387
357,3416.666481256485
358,3426.0985882282257
359,3435.464647293091
360,3445.0590941905975
361,3454.505044937134
362,3463.845549106598
363,3473.4450070858
364,3482.950573205948
365,3492.339287042618
366,3502.288989305496
367,3511.600651025772
368,3521.0931010246277
369,3530.7100541591644
370,3540.2375659942627
371,3550.6861503124237
372,3560.1627860069275
373,3569.7742640972137
374,3579.0496320724487
375,3589.4499220848083
376,3598.7449719905853
377,3608.1337049007416
378,3617.7391271591187
379,3627.116016149521
380,3636.759784936905
381,3646.201116323471
382,3655.8080670833588
383,3665.2582380771637
384,3674.686870098114
385,3684.156997203827
386,3693.817943096161
387,3703.2761490345
388,3712.8947100639343
389,3722.3853311538696
390,3731.8019580841064
391,3741.100800037384
392,3750.705075263977
393,3760.066200017929
394,3769.6775090694427
395,3779.105982065201
396,3788.4843230247498
397,3798.104475259781
398,3807.6250700950623
399,3817.287368297577
400,3826.7056300640106
401,3836.073642015457
402,3845.69397521019
403,3855.3648071289062
404,3865.0195331573486
405,3874.454704284668
406,3884.8531970977783
407,3894.5447340011597
408,3904.3337531089783
409,3913.8271300792694
410,3923.2376420497894
411,3932.884114265442
412,3942.2820041179657
413,3952.7286200523376
414,3962.3313930034637
415,3971.7273132801056
416,3981.3638401031494
417,3990.9540579319
418,4000.4950683116913
419,4010.1014540195465
420,4020.466553211212
421,4029.8899290561676
422,4040.2648661136627
423,4049.841944217682
424,4059.2466790676117
425,4068.866483926773
426,4078.418463945389
427,4087.8377311229706
428,4098.574255228043
429,4108.192011117935
430,4117.634970188141
431,4127.287491083145
432,4136.913435220718
433,4146.567929029465
434,4156.094279289246
435,4166.423397064209
436,4176.00336098671
437,4185.48618221283
438,4195.088598012924
439,4204.752408027649
440,4214.180459976196
441,4223.779200077057
442,4234.198715209961
443,4243.899222135544
444,4253.517757177353
445,4263.136668205261
446,4272.481288909912
447,4281.7797062397
448,4291.388359308243
449,4300.929359197617
450,4310.565221071243
451,4320.020168304443
452,4330.423861980438
453,4340.014708042145
454,4349.940528154373
455,4359.261273145676
456,4368.881697177887
457,4378.39289021492
458,4388.104472160339
459,4398.588222026825
460,4408.184070110321
461,4417.718449115753
462,4427.366358041763
463,4436.896091222763
464,4447.3512840271
465,4456.973407030106
466,4466.605901002884
467,4476.222491264343
468,4485.829589128494
469,4495.470994234085
470,4505.054409980774
471,4514.6918861866
472,4524.292675018311
473,4533.812101125717
474,4543.316148042679
475,4552.92468214035
476,4562.563544034958
477,4572.047959089279
478,4581.729226112366
479,4591.310165166855
480,4600.869512319565
481,4610.46494102478
482,4619.905854940414
483,4629.4741060733795
484,4638.894385099411
485,4648.499564170837
486,4658.048622131348
487,4667.6647691726685
488,4677.570885181427
489,4687.020533084869
490,4696.471545219421
491,4706.9340579509735
492,4716.515249252319
493,4726.002070188522
494,4735.945370197296
495,4745.572808980942
496,4755.039095163345
497,4764.66059422493
498,4774.268414974213
499,4783.753210067749
500,4793.441648244858
501,4802.912506103516
502,4812.308618068695
503,4821.70213508606
504,4831.086631298065
505,4840.4736042022705
506,4850.072875022888
507,4859.681408166885
508,4869.27090716362
509,4878.961411237717
510,4889.263422012329
511,4898.731320142746
512,4908.345093250275
513,4917.857205152512
514,4927.501830101013
515,4936.830178022385
516,4946.43959236145
517,4955.967281103134
518,4965.4803602695465
519,4975.080994129181
520,4984.477496147156
521,4993.932804107666
522,5003.436770200729
523,5014.01686501503
524,5023.44935297966
525,5033.066220998764
526,5042.587167024612
527,5053.13680100441
528,5062.823930263519
529,5072.285727977753
530,5081.934088945389
531,5091.8940460681915
532,5101.479548215866
533,5111.940332174301
534,5121.552617073059
535,5130.90690612793
536,5140.453758955002
537,5151.0317029953
538,5160.631622314453
539,5170.098065137863
540,5179.482515096664
541,5189.0733370780945
542,5198.489379167557
543,5208.925971984863
544,5218.528473138809
545,5227.848863124847
546,5237.464759111404
547,5247.387106180191
548,5257.003137111664
549,5266.888031005859
550,5276.1588661670685
551,5285.604136943817
552,5294.929575204849
553,5304.202475070953
554,5313.871058225632
555,5323.2541382312775
556,5333.667815208435
557,5342.992354154587
558,5352.4346532821655
559,5362.835283041
560,5372.364418029785
561,5382.7571849823
562,5392.202640295029
563,5401.71399307251
564,5411.040915966034
565,5420.388730287552
566,5431.022686004639
567,5440.826143026352
568,5450.459951162338
569,5460.877136230469
570,5470.426979064941
571,5480.042307138443
572,5489.490428209305
573,5498.999009132385
574,5508.595446109772
575,5518.063268184662
576,5527.785006046295
577,5537.254242181778
578,5546.527603149414
579,5556.134791135788
580,5565.64662194252
581,5575.249209165573
582,5584.721429109573
583,5594.171872138977
584,5604.585843324661
585,5614.179344177246
586,5624.723680019379
587,5634.2689661979675
588,5643.912558078766
589,5653.6188180446625
590,5663.2265701293945
591,5672.729994058609
592,5682.132047176361
593,5691.720365047455
594,5701.1408932209015
595,5710.685068130493
596,5720.169380187988
597,5729.76984333992
598,5739.127335309982
599,5748.748136281967
600,5758.075699329376
601,5767.686612129211
602,5777.228774309158
603,5787.094038009644
604,5796.695365190506
605,5806.111773252487
606,5815.710906267166
607,5825.1416602134705
608,5834.548637151718
609,5844.141292095184
610,5853.75878405571
611,5863.190301895142
612,5872.799844264984
613,5882.71248626709
614,5892.135547161102
615,5902.558884143829
616,5912.182496070862
617,5921.869959115982
618,5931.488291025162
619,5941.049082279205
620,5950.459563970566
621,5960.061776161194
622,5969.974883079529
623,5979.529359102249
624,5989.138588190079
625,5998.668007135391
626,6008.217971324921
627,6018.7650492191315
628,6028.371325969696
629,6037.9423751831055
630,6047.592536211014
631,6057.178879022598
632,6066.683928012848
633,6076.12566614151
634,6085.737138271332
635,6095.338662147522
636,6105.059951066971
637,6114.648510932922
638,6124.1586401462555
639,6133.63759303093
640,6143.251000165939
641,6152.802693128586
642,6162.228867053986
643,6171.8470232486725
644,6181.334614992142
645,6190.769053220749
646,6200.372492074966
647,6209.802313089371
648,6219.096701145172
649,6228.434525966644
650,6238.099231958389
651,6247.672022104263
652,6257.2192850112915
653,6266.829110145569
654,6276.314002990723
655,6285.812108039856
656,6295.423857212067
657,6305.891813278198
658,6315.326205253601
659,6325.262640237808
660,6334.905054092407
661,6344.4558572769165
662,6354.069459915161
663,6363.3484489917755
664,6372.839847326279
665,6382.520734071732
666,6392.059057235718
667,6401.512235164642
668,6411.121933221817
669,6420.585780143738
670,6430.159805297852
671,6439.524040937424
672,6449.232843160629
673,6458.765842914581
674,6468.547956943512
675,6478.089850187302
676,6487.534388065338
677,6497.564872264862
678,6507.213490247726
679,6516.800943136215
680,6526.319990158081
681,6535.908044099808
682,6545.2404799461365
683,6554.61408829689
684,6564.220712900162
685,6573.835999011993
686,6583.258258342743
687,6592.8487412929535
688,6602.780933141708
689,6612.31524515152
690,6621.6757843494415
691,6631.309829235077
692,6640.937170267105
693,6650.5554621219635
694,6659.96737909317
695,6669.477305173874
696,6678.8420259952545
697,6688.442492246628
698,6697.947932243347
699,6707.544755935669
700,6716.960463047028
701,6726.249185085297
702,6735.705727100372
703,6745.320227146149
704,6754.728842973709
705,6764.0197920799255
706,6773.695816278458
707,6783.124714136124
708,6792.452089071274
709,6802.011667013168
710,6811.608392953873
711,6820.965297222137
712,6830.580664157867
713,6841.036306142807
714,6850.676738023758
715,6859.895616054535
716,6869.501095294952
717,6879.024925947189
718,6888.397376060486
719,6897.677906990051
720,6907.337144136429
721,6916.840537071228
722,6926.178725242615
723,6935.5305552482605
724,6944.967985153198
725,6954.57700419426
726,6963.987236261368
727,6973.484317302704
728,6982.882701158524
729,6992.536280155182
730,7001.997831106186
731,7011.617046117783
732,7021.031056165695
733,7031.475449085236
734,7041.082675933838
735,7050.621776103973
736,7060.119532108307
737,7069.6989641189575
738,7079.235190153122
739,7088.7890820503235
740,7098.390829086304
741,7107.883119106293
742,7118.340609073639
743,7127.941160917282
744,7137.857397079468
745,7148.474240064621
746,7157.911875247955
747,7167.284456253052
748,7176.641298294067
749,7187.063539266586
750,7196.542269229889
751,7206.180536031723
752,7215.588448047638
753,7225.192539215088
754,7234.445912122726
755,7244.046882152557
756,7253.645906209946
757,7263.981437921524
758,7273.543776035309
759,7283.191966056824
760,7292.795026302338
761,7302.239450216293
762,7311.850434064865
763,7321.29115319252
764,7330.661639213562
765,7340.418429136276
766,7350.077289104462
767,7359.564135313034
768,7369.253857135773
769,7378.77607011795
770,7389.265594244003
771,7398.859088182449
772,7408.32497215271
773,7417.954864263535
774,7427.607527256012
775,7436.838339090347
776,7446.452078104019
777,7455.995171070099
778,7465.600857257843
779,7475.193233251572
780,7484.643438100815
781,7494.2619371414185
782,7503.90922498703
783,7513.140383005142
784,7522.516992092133
785,7532.1179320812225
786,7542.457740068436
787,7552.414567232132
788,7561.8284611701965
789,7572.288501024246
790,7581.909105300903
791,7591.321806192398
792,7600.899960041046
793,7610.269757986069
794,7619.6372401714325
795,7629.122457027435
796,7638.728811979294
797,7648.1874833106995
798,7657.701225042343
799,7667.319920301437
800,7677.7157781124115
801,7687.18021607399
802,7696.519338130951
803,7706.0555210113525
804,7715.646492242813
805,7725.095951080322
806,7734.782418251038
807,7744.0617661476135
808,7754.565824985504
809,7764.173846006393
810,7773.595960140228
811,7782.9526720047
812,7793.474435091019
813,7803.078350067139
814,7812.542221069336
815,7822.162949085236
816,7831.623115062714
817,7841.127151250839
818,7850.71716094017
819,7860.148864984512
820,7869.49874997139
821,7879.017832279205
822,7888.657831192017
823,7898.415504217148
824,7908.074317216873
825,7917.6024351119995
826,7927.254387140274
827,7936.697852134705
828,7946.35156416893
829,7955.790040016174
830,7966.302848100662
831,7975.908767938614
832,7985.347542047501
833,7994.77966427803
834,8005.431378126144
835,8015.028216123581
836,8024.4288601875305
837,8034.039026260376
838,8043.455223083496
839,8052.960875034332
840,8062.342689990997
841,8072.021460056305
842,8081.629492044449
843,8091.246049165726
844,8100.719273090363
845,8110.135621070862
846,8119.752906084061
847,8130.30569601059
848,8140.019138097763
849,8149.624353170395
850,8159.119931221008
851,8168.584210157394
852,8179.084913253784
853,8188.663750171661
854,8198.184019088745
855,8207.77151799202
856,8218.136199235916
857,8227.51508307457
858,8236.933720111847
859,8246.533127307892
860,8256.19798707962
861,8265.695223093033
862,8275.300218105316
863,8284.648728132248
864,8294.090986967087
865,8303.698048114777
866,8313.108172178268
867,8322.52753829956
868,8332.146583080292
869,8341.549508094788
870,8351.029864311218
871,8360.631778001785
872,8371.094897270203
873,8380.679469108582
874,8390.283262968063
875,8399.710067272186
876,8409.073842287064
877,8418.640542030334
878,8429.143465995789
879,8438.72289609909
880,8448.357844114304
881,8457.997485160828
882,8467.717993021011
883,8477.352942228317
884,8486.841005086899
885,8496.496788978577
886,8506.100867033005
887,8515.698600292206
888,8525.139214038849
889,8534.600689172745
890,8545.038172245026
891,8554.626302957535
892,8564.141357183456
893,8573.774905204773
894,8583.09164428711
895,8592.510055303574
896,8602.991240262985
897,8612.719002246857
898,8622.229750156403
899,8631.847798109055
900,8641.745350122452
901,8651.275087118149
902,8660.885662078857
903,8670.37412929535
904,8679.783123016357
905,8689.391015291214
906,8698.924348115921
907,8708.446568965912
908,8718.06654214859
909,8728.573614120483
910,8738.00476527214
911,8748.5598051548
912,8758.151464223862
913,8767.611572027206
914,8776.96086716652
915,8786.911756038666
916,8796.540093898773
917,8807.224978923798
918,8816.739211082458
919,8826.406532049179
920,8835.848474264145
921,8845.589792966843
922,8856.042730093002
923,8865.64641404152
924,8875.335357904434
925,8884.931888103485
926,8894.340504169464
927,8903.953742027283
928,8913.524154186249
929,8922.948567152023
930,8932.555255174637
931,8942.10939693451
932,8951.508399248123
933,8961.338071107864
934,8970.712883234024
935,8980.043632268906
936,8990.632924318314
937,9000.209178209305
938,9009.618077278137
939,9019.241588115692
940,9028.657181978226
941,9038.087239265442
942,9047.681234121323
943,9057.200866222382
944,9066.866085290909
945,9076.114275217056
946,9085.729991197586
947,9095.16800904274
948,9104.676029920578
949,9114.279440164566
950,9123.687725067139
951,9133.180751085281
952,9142.831203222275
953,9152.17035317421
954,9161.644228219986
955,9171.251491069794
956,9180.729771137238
957,9190.284921169281
958,9199.872012138367
959,9209.29910826683
960,9218.632337093353
961,9228.247781276703
962,9237.725994110107
963,9247.387496232986
964,9256.811244010925
965,9266.469293117523
966,9275.899703025818
967,9285.312399148941
968,9294.904668331146
969,9304.505469322205
970,9313.933022975922
971,9323.570821285248
972,9333.007223129272
973,9342.376834154129
974,9352.71227312088
975,9362.28393816948
976,9371.636726140976
977,9381.249203205109
978,9390.473372220993
979,9399.977221250534
980,9409.591429233551
981,9419.027628183365
982,9429.355903148651
983,9438.973789930344
984,9449.465408086777
985,9458.896400213242
986,9468.55654501915
987,9478.110175132751
988,9487.746519088745
989,9497.244214057922
990,9506.953562259674
991,9516.5337972641
992,9525.938749313354
993,9535.549892187119
994,9544.994895219803
995,9554.565821170807
996,9563.84323811531
997,9573.492125988007
998,9582.93343424797
999,9593.45626115799
1000,9602.744903326035
